,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Oxilan,,,,,,,,,,,,,,,,,,,
1,Optiray 320,,,,,,,,,,,,,,,,,,,
2,ioversol,,,,,,,,,,,,,,,,,,,
3,Optiray 350,,,,,,,,,,,,,,,,,,,
4,Optiray 300,,,,,,,,,,,,,,,,,,,
5,iohexol,,,,,,,,,,,,,,,,,,,
6,Omnipaque 140,,,,,,,,,,,,,,,,,,,
7,Omnipaque 180,,,,,,,,,,,,,,,,,,,
8,Omnipaque 240,,,,,,,,,,,,,,,,,,,
9,Omnipaque 300,,,,,,,,,,,,,,,,,,,
10,Omnipaque 350,,,,,,,,,,,,,,,,,,,
11,Omnipaque Flexipak,,,,,,,,,,,,,,,,,,,
12,Optiray 160,,,,,,,,,,,,,,,,,,,
13,Optiray 240,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,
