,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,albuterol,,,,,,,,,,,,,,,,,,,
1,Singulair,,,,,,,,,,,,,,,,,,,
2,ProAir HFA,,,,,,,,,,,,,,,,,,,
3,Ventolin,,,,,,,,,,,,,,,,,,,
4,Ventolin HFA,,,,,,,,,,,,,,,,,,,
5,montelukast,,,,,,,,,,,,,,,,,,,
6,Proventil HFA,,,,,,,,,,,,,,,,,,,
7,Foradil Aerolizer,,,,,,,,,,,,,,,,,,,
8,AccuNeb,,,,,,,,,,,,,,,,,,,
9,Vospire ER,,,,,,,,,,,,,,,,,,,
10,ProAir RespiClick,,,,,,,,,,,,,,,,,,,
11,Serevent Diskus,,,,,,,,,,,,,,,,,,,
12,formoterol,,,,,,,,,,,,,,,,,,,
13,salmeterol,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,
