,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,clotrimazole,,,,,,,,,,,,,,,,,,,
1,hydrocortisone,,,,,,,,,,,,,,,,,,,
2,miconazole,,,,,,,,,,,,,,,,,,,
3,Canesten,,,,,,,,,,,,,,,,,,,
4,Desenex Antifungal Cream,,,,,,,,,,,,,,,,,,,
5,Lotrimin AF Athlete's Foot Cream,,,,,,,,,,,,,,,,,,,
6,Ala-Cort,,,,,,,,,,,,,,,,,,,
7,Aqua Glycolic HC,,,,,,,,,,,,,,,,,,,
8,Aquanil HC,,,,,,,,,,,,,,,,,,,
9,Beta HC,,,,,,,,,,,,,,,,,,,
10,Bioelements Immediate Comfort,,,,,,,,,,,,,,,,,,,
11,Caldecort,,,,,,,,,,,,,,,,,,,
12,Cetacort,,,,,,,,,,,,,,,,,,,
13,Cortaid,,,,,,,,,,,,,,,,,,,
14,Cortaid Maximum Strength,,,,,,,,,,,,,,,,,,,
15,Corticaine,,,,,,,,,,,,,,,,,,,
16,Cortizone-5,,,,,,,,,,,,,,,,,,,
17,Cortizone-10,,,,,,,,,,,,,,,,,,,
18,Cortizone-10 Anal Itch Cream,,,,,,,,,,,,,,,,,,,
19,Cotacort,,,,,,,,,,,,,,,,,,,
20,Dermarest Plus Anti-Itch,,,,,,,,,,,,,,,,,,,
21,Dermasorb HC,,,,,,,,,,,,,,,,,,,
22,Dermtex HC,,,,,,,,,,,,,,,,,,,
23,Gly-Cort,,,,,,,,,,,,,,,,,,,
24,Hydrocortisone with Aloe,,,,,,,,,,,,,,,,,,,
25,Hytone,,,,,,,,,,,,,,,,,,,
26,Instacort,,,,,,,,,,,,,,,,,,,
27,Itch-X Lotion,,,,,,,,,,,,,,,,,,,
28,Keratol HC,,,,,,,,,,,,,,,,,,,
29,Lacticare-HC,,,,,,,,,,,,,,,,,,,
30,NuCort,,,,,,,,,,,,,,,,,,,
31,Nutracort,,,,,,,,,,,,,,,,,,,
32,Pandel,,,,,,,,,,,,,,,,,,,
33,Pediaderm HC,,,,,,,,,,,,,,,,,,,
34,Recort Plus,,,,,,,,,,,,,,,,,,,
35,Rectacort-HC,,,,,,,,,,,,,,,,,,,
36,Rectasol-HC,,,,,,,,,,,,,,,,,,,
37,Sarnol-HC,,,,,,,,,,,,,,,,,,,
38,Scalacort,,,,,,,,,,,,,,,,,,,
39,Texacort,,,,,,,,,,,,,,,,,,,
40,U-Cort,,,,,,,,,,,,,,,,,,,
41,Westcort,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
