,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Gleevec,,,,,,,,,,,,,,,,,,,
1,Tasigna,,,,,,,,,,,,,,,,,,,
2,Sprycel,,,,,,,,,,,,,,,,,,,
3,Hydrea,,,,,,,,,,,,,,,,,,,
4,imatinib,,,,,,,,,,,,,,,,,,,
5,hydroxyurea,,,,,,,,,,,,,,,,,,,
6,Cytoxan,,,,,,,,,,,,,,,,,,,
7,nilotinib,,,,,,,,,,,,,,,,,,,
8,Bosulif,,,,,,,,,,,,,,,,,,,
9,Iclusig,,,,,,,,,,,,,,,,,,,
10,Droxia,,,,,,,,,,,,,,,,,,,
11,anagrelide,,,,,,,,,,,,,,,,,,,
12,dasatinib,,,,,,,,,,,,,,,,,,,
13,cyclophosphamide,,,,,,,,,,,,,,,,,,,
14,Agrylin,,,,,,,,,,,,,,,,,,,
15,Cytoxan Lyophilized,,,,,,,,,,,,,,,,,,,
16,Neosar,,,,,,,,,,,,,,,,,,,
17,PegIntron,,,,,,,,,,,,,,,,,,,
18,Synribo,,,,,,,,,,,,,,,,,,,
19,Myleran,,,,,,,,,,,,,,,,,,,
20,ponatinib,,,,,,,,,,,,,,,,,,,
21,bosutinib,,,,,,,,,,,,,,,,,,,
22,busulfan,,,,,,,,,,,,,,,,,,,
23,Busulfex,,,,,,,,,,,,,,,,,,,
24,Fludara,,,,,,,,,,,,,,,,,,,
25,cytarabine,,,,,,,,,,,,,,,,,,,
26,fludarabine,,,,,,,,,,,,,,,,,,,
27,omacetaxine,,,,,,,,,,,,,,,,,,,
28,peginterferon alfa-2b,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,
