,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,famotidine,,,,,,,,,,,,,,,,,,,
1,Pepcid,,,,,,,,,,,,,,,,,,,
2,Tagamet,,,,,,,,,,,,,,,,,,,
3,Pepcid AC,,,,,,,,,,,,,,,,,,,
4,cimetidine,,,,,,,,,,,,,,,,,,,
5,Acid Controller Original Strength,,,,,,,,,,,,,,,,,,,
6,Pepcid AC Maximum Strength Tablets,,,,,,,,,,,,,,,,,,,
7,Pepcid Oral Suspension,,,,,,,,,,,,,,,,,,,
8,Pepcid AC Maximum Strength,,,,,,,,,,,,,,,,,,,
9,Heartburn Relief,,,,,,,,,,,,,,,,,,,
10,Pepcid AC Chewable Tablets,,,,,,,,,,,,,,,,,,,
11,Tagamet HB,,,,,,,,,,,,,,,,,,,
12,Equaline Acid Reducer,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
