,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Aggrenox,,,,,,,,,,,,,,,,,,,
1,aspirin,,,,,,,,,,,,,,,,,,,
2,Plavix,,,,,,,,,,,,,,,,,,,
3,clopidogrel,,,,,,,,,,,,,,,,,,,
4,pravastatin,,,,,,,,,,,,,,,,,,,
5,aspirin / dipyridamole,,,,,,,,,,,,,,,,,,,
6,Aspir 81,,,,,,,,,,,,,,,,,,,
7,Bayer Aspirin,,,,,,,,,,,,,,,,,,,
8,Arthritis Pain,,,,,,,,,,,,,,,,,,,
9,Aspir-Low,,,,,,,,,,,,,,,,,,,
10,Easprin,,,,,,,,,,,,,,,,,,,
11,Pravachol,,,,,,,,,,,,,,,,,,,
12,Ecotrin,,,,,,,,,,,,,,,,,,,
13,Bayer Aspirin Regimen,,,,,,,,,,,,,,,,,,,
14,Halfprin,,,,,,,,,,,,,,,,,,,
15,ZORprin,,,,,,,,,,,,,,,,,,,
16,Fasprin,,,,,,,,,,,,,,,,,,,
17,Aspergum,,,,,,,,,,,,,,,,,,,
18,Aspiritab,,,,,,,,,,,,,,,,,,,
19,Aspirtab,,,,,,,,,,,,,,,,,,,
20,Buffasal,,,,,,,,,,,,,,,,,,,
21,Bufferin Low Dose,,,,,,,,,,,,,,,,,,,
22,Durlaza,,,,,,,,,,,,,,,,,,,
23,Ecpirin,,,,,,,,,,,,,,,,,,,
24,Entercote,,,,,,,,,,,,,,,,,,,
25,Genacote,,,,,,,,,,,,,,,,,,,
26,Medi-Seltzer,,,,,,,,,,,,,,,,,,,
27,Norwich Aspirin,,,,,,,,,,,,,,,,,,,
28,St. Joseph Aspirin,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,
