,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Zofran,,,,,,,,,,,,,,,,,,,
1,ondansetron,,,,,,,,,,,,,,,,,,,
2,Zofran ODT,,,,,,,,,,,,,,,,,,,
3,doxycycline,,,,,,,,,,,,,,,,,,,
4,Vibramycin,,,,,,,,,,,,,,,,,,,
5,ceftriaxone,,,,,,,,,,,,,,,,,,,
6,Doryx,,,,,,,,,,,,,,,,,,,
7,Doxy 100,,,,,,,,,,,,,,,,,,,
8,Monodox,,,,,,,,,,,,,,,,,,,
9,Oraxyl,,,,,,,,,,,,,,,,,,,
10,Doxy 200,,,,,,,,,,,,,,,,,,,
11,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
12,Morgidox,,,,,,,,,,,,,,,,,,,
13,Ocudox,,,,,,,,,,,,,,,,,,,
14,ampicillin,,,,,,,,,,,,,,,,,,,
15,Rotarix,,,,,,,,,,,,,,,,,,,
16,RotaTeq,,,,,,,,,,,,,,,,,,,
17,rotavirus vaccine,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
