,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Prometrium,,,,,,,,,,,,,,,,,,,
1,medroxyprogesterone,,,,,,,,,,,,,,,,,,,
2,Provera,,,,,,,,,,,,,,,,,,,
3,progesterone,,,,,,,,,,,,,,,,,,,
4,Depo-Provera,,,,,,,,,,,,,,,,,,,
5,Menopause Formula Progesterone,,,,,,,,,,,,,,,,,,,
6,Endometrin,,,,,,,,,,,,,,,,,,,
7,Crinone,,,,,,,,,,,,,,,,,,,
8,Depo-Provera Contraceptive,,,,,,,,,,,,,,,,,,,
9,First Progesterone MC10,,,,,,,,,,,,,,,,,,,
10,Prochieve,,,,,,,,,,,,,,,,,,,
11,depo-subQ provera 104,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
