,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,vancomycin,,,,,,,,,,,,,,,,,,,
1,Vancocin,,,,,,,,,,,,,,,,,,,
2,Ceftin,,,,,,,,,,,,,,,,,,,
3,ceftriaxone,,,,,,,,,,,,,,,,,,,
4,cefuroxime,,,,,,,,,,,,,,,,,,,
5,Zinacef,,,,,,,,,,,,,,,,,,,
6,ceftazidime,,,,,,,,,,,,,,,,,,,
7,Claforan,,,,,,,,,,,,,,,,,,,
8,Fortaz,,,,,,,,,,,,,,,,,,,
9,Vancocin HCl,,,,,,,,,,,,,,,,,,,
10,tobramycin,,,,,,,,,,,,,,,,,,,
11,Tazicef,,,,,,,,,,,,,,,,,,,
12,Tobi,,,,,,,,,,,,,,,,,,,
13,Vancocin HCl Pulvules,,,,,,,,,,,,,,,,,,,
14,cefotaxime,,,,,,,,,,,,,,,,,,,
15,Ceptaz,,,,,,,,,,,,,,,,,,,
16,Nebcin,,,,,,,,,,,,,,,,,,,
17,filgrastim,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
