,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Synthroid,,,,,,,,,,,,,,,,,,,
1,levothyroxine,,,,,,,,,,,,,,,,,,,
2,Armour Thyroid,,,,,,,,,,,,,,,,,,,
3,Tirosint,,,,,,,,,,,,,,,,,,,
4,Levoxyl,,,,,,,,,,,,,,,,,,,
5,Levothroid,,,,,,,,,,,,,,,,,,,
6,Nature-Throid,,,,,,,,,,,,,,,,,,,
7,NP Thyroid,,,,,,,,,,,,,,,,,,,
8,thyroid desiccated,,,,,,,,,,,,,,,,,,,
9,Unithroid,,,,,,,,,,,,,,,,,,,
10,Novothyrox,,,,,,,,,,,,,,,,,,,
11,Levo-T,,,,,,,,,,,,,,,,,,,
12,Westhroid,,,,,,,,,,,,,,,,,,,
13,Bio-Throid,,,,,,,,,,,,,,,,,,,
14,WP Thyroid,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
