,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Menopur,,,,,,,,,,,,,,,,,,,
1,Gonal-f,,,,,,,,,,,,,,,,,,,
2,Bravelle,,,,,,,,,,,,,,,,,,,
3,Follistim,,,,,,,,,,,,,,,,,,,
4,Follistim AQ Cartridge,,,,,,,,,,,,,,,,,,,
5,Follistim AQ,,,,,,,,,,,,,,,,,,,
6,Gonal-f RFF Pen,,,,,,,,,,,,,,,,,,,
7,follicle stimulating hormone,,,,,,,,,,,,,,,,,,,
8,Fertinex,,,,,,,,,,,,,,,,,,,
9,menotropins,,,,,,,,,,,,,,,,,,,
10,urofollitropin,,,,,,,,,,,,,,,,,,,
11,Repronex,,,,,,,,,,,,,,,,,,,
12,Gonal-f RFF,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
