,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Synthroid,,,,,,,,,,,,,,,,,,,
1,levothyroxine,,,,,,,,,,,,,,,,,,,
2,Levoxyl,,,,,,,,,,,,,,,,,,,
3,Armour Thyroid,,,,,,,,,,,,,,,,,,,
4,Nature-Throid,,,,,,,,,,,,,,,,,,,
5,Cytomel,,,,,,,,,,,,,,,,,,,
6,Levothroid,,,,,,,,,,,,,,,,,,,
7,Tirosint,,,,,,,,,,,,,,,,,,,
8,thyroid desiccated,,,,,,,,,,,,,,,,,,,
9,liothyronine,,,,,,,,,,,,,,,,,,,
10,Unithroid,,,,,,,,,,,,,,,,,,,
11,Levo-T,,,,,,,,,,,,,,,,,,,
12,Novothyrox,,,,,,,,,,,,,,,,,,,
13,Westhroid,,,,,,,,,,,,,,,,,,,
14,NP Thyroid,,,,,,,,,,,,,,,,,,,
15,Triostat,,,,,,,,,,,,,,,,,,,
16,Bio-Throid,,,,,,,,,,,,,,,,,,,
17,WP Thyroid,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
