,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Decadron,,,,,,,,,,,,,,,,,,,
1,dexamethasone,,,,,,,,,,,,,,,,,,,
2,Baycadron,,,,,,,,,,,,,,,,,,,
3,triamcinolone,,,,,,,,,,,,,,,,,,,
4,Clinacort,,,,,,,,,,,,,,,,,,,
5,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
6,Kenalog-40,,,,,,,,,,,,,,,,,,,
7,Dexasone,,,,,,,,,,,,,,,,,,,
8,Zema Pak,,,,,,,,,,,,,,,,,,,
9,Dexasone LA,,,,,,,,,,,,,,,,,,,
10,Solurex,,,,,,,,,,,,,,,,,,,
11,Cortone Acetate,,,,,,,,,,,,,,,,,,,
12,cortisone,,,,,,,,,,,,,,,,,,,
13,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
14,Dexacen-4,,,,,,,,,,,,,,,,,,,
15,De-Sone LA,,,,,,,,,,,,,,,,,,,
16,Solurex LA,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,
