,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ioversol,,,,,,,,,,,,,,,,,,,
1,Optiray 350,,,,,,,,,,,,,,,,,,,
2,Oxilan,,,,,,,,,,,,,,,,,,,
3,Optiray 160,,,,,,,,,,,,,,,,,,,
4,Optiray 300,,,,,,,,,,,,,,,,,,,
5,Optiray 320,,,,,,,,,,,,,,,,,,,
6,iohexol,,,,,,,,,,,,,,,,,,,
7,Omnipaque 140,,,,,,,,,,,,,,,,,,,
8,Omnipaque 180,,,,,,,,,,,,,,,,,,,
9,Omnipaque 240,,,,,,,,,,,,,,,,,,,
10,Omnipaque 300,,,,,,,,,,,,,,,,,,,
11,Omnipaque 350,,,,,,,,,,,,,,,,,,,
12,Omnipaque Flexipak,,,,,,,,,,,,,,,,,,,
13,Optiray 240,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,
