,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Sumycin,,,,,,,,,,,,,,,,,,,
1,tetracycline,,,,,,,,,,,,,,,,,,,
2,chloramphenicol,,,,,,,,,,,,,,,,,,,
3,Chloromycetin,,,,,,,,,,,,,,,,,,,
4,doxycycline,,,,,,,,,,,,,,,,,,,
5,Achromycin V,,,,,,,,,,,,,,,,,,,
6,Ala-Tet,,,,,,,,,,,,,,,,,,,
7,Brodspec,,,,,,,,,,,,,,,,,,,
8,Panmycin,,,,,,,,,,,,,,,,,,,
9,Tetracap,,,,,,,,,,,,,,,,,,,
10,Tetracon,,,,,,,,,,,,,,,,,,,
11,Chloromycetin Sodium Succinate,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
