,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,dexamethasone,,,,,,,,,,,,,,,,,,,
1,Decadron,,,,,,,,,,,,,,,,,,,
2,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
3,Zema Pak,,,,,,,,,,,,,,,,,,,
4,Gantrisin,,,,,,,,,,,,,,,,,,,
5,sulfisoxazole,,,,,,,,,,,,,,,,,,,
6,Baycadron,,,,,,,,,,,,,,,,,,,
7,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
8,De-Sone LA,,,,,,,,,,,,,,,,,,,
9,Dexacen-4,,,,,,,,,,,,,,,,,,,
10,Dexasone,,,,,,,,,,,,,,,,,,,
11,Dexasone LA,,,,,,,,,,,,,,,,,,,
12,Solurex,,,,,,,,,,,,,,,,,,,
13,Solurex LA,,,,,,,,,,,,,,,,,,,
14,Gantrisin Pediatric,,,,,,,,,,,,,,,,,,,
15,Truxazole,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
