,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,doxycycline,,,,,,,,,,,,,,,,,,,
1,Vibramycin,,,,,,,,,,,,,,,,,,,
2,penicillin g benzathine,,,,,,,,,,,,,,,,,,,
3,Doxy 100,,,,,,,,,,,,,,,,,,,
4,Doryx,,,,,,,,,,,,,,,,,,,
5,Doxy 200,,,,,,,,,,,,,,,,,,,
6,Monodox,,,,,,,,,,,,,,,,,,,
7,Bicillin L-A,,,,,,,,,,,,,,,,,,,
8,Oraxyl,,,,,,,,,,,,,,,,,,,
9,tetracycline,,,,,,,,,,,,,,,,,,,
10,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
11,Wycillin,,,,,,,,,,,,,,,,,,,
12,Morgidox,,,,,,,,,,,,,,,,,,,
13,Ocudox,,,,,,,,,,,,,,,,,,,
14,Achromycin V,,,,,,,,,,,,,,,,,,,
15,procaine penicillin,,,,,,,,,,,,,,,,,,,
16,Sumycin,,,,,,,,,,,,,,,,,,,
17,Ala-Tet,,,,,,,,,,,,,,,,,,,
18,Penicillin G Procaine,,,,,,,,,,,,,,,,,,,
19,Brodspec,,,,,,,,,,,,,,,,,,,
20,Panmycin,,,,,,,,,,,,,,,,,,,
21,Tetracap,,,,,,,,,,,,,,,,,,,
22,Tetracon,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
