,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,hepatitis b adult vaccine,,,,,,,,,,,,,,,,,,,
1,Engerix-B,,,,,,,,,,,,,,,,,,,
2,Twinrix,,,,,,,,,,,,,,,,,,,
3,hepatitis a adult vaccine / hepatitis b adult vaccine,,,,,,,,,,,,,,,,,,,
4,Recombivax HB Adult,,,,,,,,,,,,,,,,,,,
5,Engerix-B Pediatric,,,,,,,,,,,,,,,,,,,
6,hepatitis b pediatric vaccine,,,,,,,,,,,,,,,,,,,
7,Recombivax HB Dialysis Formulation,,,,,,,,,,,,,,,,,,,
8,Pediarix,,,,,,,,,,,,,,,,,,,
9,Recombivax HB Pediatric / Adolescent,,,,,,,,,,,,,,,,,,,
10,"diphtheria toxoid / hepatitis b pediatric vaccine / pertussis, acellular / poliovirus vaccine, inactivated / tetanus toxoid",,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
