,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Singulair,,,,,,,,,,,,,,,,,,,
1,montelukast,,,,,,,,,,,,,,,,,,,
2,prednisone,,,,,,,,,,,,,,,,,,,
3,Dulera,,,,,,,,,,,,,,,,,,,
4,Atrovent,,,,,,,,,,,,,,,,,,,
5,Alvesco,,,,,,,,,,,,,,,,,,,
6,Atrovent HFA,,,,,,,,,,,,,,,,,,,
7,flunisolide,,,,,,,,,,,,,,,,,,,
8,ipratropium,,,,,,,,,,,,,,,,,,,
9,Decadron,,,,,,,,,,,,,,,,,,,
10,Kenalog-40,,,,,,,,,,,,,,,,,,,
11,Breo Ellipta,,,,,,,,,,,,,,,,,,,
12,COPD,,,,,,,,,,,,,,,,,,,
13,MethylPREDNISolone Dose Pack,,,,,,,,,,,,,,,,,,,
14,methylprednisolone,,,,,,,,,,,,,,,,,,,
15,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
16,dexamethasone,,,,,,,,,,,,,,,,,,,
17,Medrol,,,,,,,,,,,,,,,,,,,
18,Rayos,,,,,,,,,,,,,,,,,,,
19,triamcinolone,,,,,,,,,,,,,,,,,,,
20,formoterol / mometasone,,,,,,,,,,,,,,,,,,,
21,Medrol Dosepak,,,,,,,,,,,,,,,,,,,
22,Solu-Medrol,,,,,,,,,,,,,,,,,,,
23,Depo-Medrol,,,,,,,,,,,,,,,,,,,
24,Aerospan HFA,,,,,,,,,,,,,,,,,,,
25,Baycadron,,,,,,,,,,,,,,,,,,,
26,ciclesonide,,,,,,,,,,,,,,,,,,,
27,Dexasone,,,,,,,,,,,,,,,,,,,
28,dyphylline / guaifenesin,,,,,,,,,,,,,,,,,,,
29,Solurex,,,,,,,,,,,,,,,,,,,
30,Zema Pak,,,,,,,,,,,,,,,,,,,
31,caffeine,,,,,,,,,,,,,,,,,,,
32,De-Sone LA,,,,,,,,,,,,,,,,,,,
33,Dexacen-4,,,,,,,,,,,,,,,,,,,
34,Dexasone LA,,,,,,,,,,,,,,,,,,,
35,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
36,fluticasone / vilanterol,,,,,,,,,,,,,,,,,,,
37,guaifenesin / theophylline,,,,,,,,,,,,,,,,,,,
38,LoCort,,,,,,,,,,,,,,,,,,,
39,Solurex LA,,,,,,,,,,,,,,,,,,,
40,Xopenex,,,,,,,,,,,,,,,,,,,
41,Xopenex HFA,,,,,,,,,,,,,,,,,,,
42,Zonacort,,,,,,,,,,,,,,,,,,,
43,Broncodur,,,,,,,,,,,,,,,,,,,
44,Cinqair,,,,,,,,,,,,,,,,,,,
45,Difil-G Forte,,,,,,,,,,,,,,,,,,,
46,Dilex-G,,,,,,,,,,,,,,,,,,,
47,Dilex-G 400,,,,,,,,,,,,,,,,,,,
48,Dy-G,,,,,,,,,,,,,,,,,,,
49,dyphylline,,,,,,,,,,,,,,,,,,,
50,Ed-Bron G,,,,,,,,,,,,,,,,,,,
51,Elixophyllin GG,,,,,,,,,,,,,,,,,,,
52,Jay-Phyl,,,,,,,,,,,,,,,,,,,
53,levalbuterol,,,,,,,,,,,,,,,,,,,
54,Lufyllin-GG,,,,,,,,,,,,,,,,,,,
55,mepolizumab,,,,,,,,,,,,,,,,,,,
56,Nucala,,,,,,,,,,,,,,,,,,,
57,Quibron,,,,,,,,,,,,,,,,,,,
58,Quibron 300,,,,,,,,,,,,,,,,,,,
59,reslizumab,,,,,,,,,,,,,,,,,,,
60,Theomar GG,,,,,,,,,,,,,,,,,,,
61,Xopenex Concentrate,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,
