,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,caffeine,,,,,,,,,,,,,,,,,,,
1,dextroamphetamine,,,,,,,,,,,,,,,,,,,
2,modafinil,,,,,,,,,,,,,,,,,,,
3,Vivarin,,,,,,,,,,,,,,,,,,,
4,NoDoz,,,,,,,,,,,,,,,,,,,
5,armodafinil,,,,,,,,,,,,,,,,,,,
6,Cafcit,,,,,,,,,,,,,,,,,,,
7,Stay Awake,,,,,,,,,,,,,,,,,,,
8,Lucidex,,,,,,,,,,,,,,,,,,,
9,NoDoz Maximum Strength,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
