,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Advate,,,,,,,,,,,,,,,,,,,
1,antihemophilic factor,,,,,,,,,,,,,,,,,,,
2,DDAVP,,,,,,,,,,,,,,,,,,,
3,Cyklokapron,,,,,,,,,,,,,,,,,,,
4,Feiba VH,,,,,,,,,,,,,,,,,,,
5,Helixate FS,,,,,,,,,,,,,,,,,,,
6,NovoSeven RT,,,,,,,,,,,,,,,,,,,
7,Alphanate,,,,,,,,,,,,,,,,,,,
8,Stimate,,,,,,,,,,,,,,,,,,,
9,desmopressin,,,,,,,,,,,,,,,,,,,
10,Xyntha,,,,,,,,,,,,,,,,,,,
11,Recombinate,,,,,,,,,,,,,,,,,,,
12,Autoplex T,,,,,,,,,,,,,,,,,,,
13,Kogenate,,,,,,,,,,,,,,,,,,,
14,Eloctate,,,,,,,,,,,,,,,,,,,
15,Humate-P,,,,,,,,,,,,,,,,,,,
16,tranexamic acid,,,,,,,,,,,,,,,,,,,
17,Genarc,,,,,,,,,,,,,,,,,,,
18,Hemofil-M,,,,,,,,,,,,,,,,,,,
19,anti-inhibitor coagulant complex,,,,,,,,,,,,,,,,,,,
20,Koate-DVI,,,,,,,,,,,,,,,,,,,
21,Kogenate FS,,,,,,,,,,,,,,,,,,,
22,antihemophilic factor / von willebrand factor,,,,,,,,,,,,,,,,,,,
23,coagulation factor viia,,,,,,,,,,,,,,,,,,,
24,Hyate:C,,,,,,,,,,,,,,,,,,,
25,Monarc-M,,,,,,,,,,,,,,,,,,,
26,Monoclate-P,,,,,,,,,,,,,,,,,,,
27,NovoEight,,,,,,,,,,,,,,,,,,,
28,Obizur,,,,,,,,,,,,,,,,,,,
29,Adynovate,,,,,,,,,,,,,,,,,,,
30,Afstyla,,,,,,,,,,,,,,,,,,,
31,Kovaltry,,,,,,,,,,,,,,,,,,,
32,Nuwiq,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,
