,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,"poliovirus vaccine, inactivated",,,,,,,,,,,,,,,,,,,
1,Pentacel,,,,,,,,,,,,,,,,,,,
2,Ipol,,,,,,,,,,,,,,,,,,,
3,Pediarix,,,,,,,,,,,,,,,,,,,
4,Kinrix,,,,,,,,,,,,,,,,,,,
5,"diphtheria toxoid / haemophilus b conjugate (prp-t) vaccine / pertussis, acellular / poliovirus vaccine, inactivated / tetanus toxoid",,,,,,,,,,,,,,,,,,,
6,"diphtheria toxoid / pertussis, acellular / poliovirus vaccine, inactivated / tetanus toxoid",,,,,,,,,,,,,,,,,,,
7,"diphtheria toxoid / hepatitis b pediatric vaccine / pertussis, acellular / poliovirus vaccine, inactivated / tetanus toxoid",,,,,,,,,,,,,,,,,,,
8,Quadracel,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
