,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ketoconazole,,,,,,,,,,,,,,,,,,,
1,clotrimazole,,,,,,,,,,,,,,,,,,,
2,terbinafine,,,,,,,,,,,,,,,,,,,
3,Lamisil,,,,,,,,,,,,,,,,,,,
4,econazole,,,,,,,,,,,,,,,,,,,
5,Naftin,,,,,,,,,,,,,,,,,,,
6,betamethasone / clotrimazole,,,,,,,,,,,,,,,,,,,
7,Tinactin,,,,,,,,,,,,,,,,,,,
8,ciclopirox,,,,,,,,,,,,,,,,,,,
9,Lamisil AT,,,,,,,,,,,,,,,,,,,
10,Canesten,,,,,,,,,,,,,,,,,,,
11,Lotrisone,,,,,,,,,,,,,,,,,,,
12,tolnaftate,,,,,,,,,,,,,,,,,,,
13,Loprox,,,,,,,,,,,,,,,,,,,
14,Lotrimin AF Athlete's Foot Cream,,,,,,,,,,,,,,,,,,,
15,Spectazole,,,,,,,,,,,,,,,,,,,
16,miconazole,,,,,,,,,,,,,,,,,,,
17,Athletes Foot Cream,,,,,,,,,,,,,,,,,,,
18,Nizoral Topical,,,,,,,,,,,,,,,,,,,
19,Ertaczo,,,,,,,,,,,,,,,,,,,
20,Oxistat,,,,,,,,,,,,,,,,,,,
21,Zeasorb-AF,,,,,,,,,,,,,,,,,,,
22,Desenex Antifungal Cream,,,,,,,,,,,,,,,,,,,
23,griseofulvin,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
