,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Cipro,,,,,,,,,,,,,,,,,,,
1,ceftazidime,,,,,,,,,,,,,,,,,,,
2,cilastatin / imipenem,,,,,,,,,,,,,,,,,,,
3,Fortaz,,,,,,,,,,,,,,,,,,,
4,ciprofloxacin,,,,,,,,,,,,,,,,,,,
5,Primaxin IV,,,,,,,,,,,,,,,,,,,
6,Cipro I.V.,,,,,,,,,,,,,,,,,,,
7,Cipro XR,,,,,,,,,,,,,,,,,,,
8,Cayston,,,,,,,,,,,,,,,,,,,
9,Primaxin IM,,,,,,,,,,,,,,,,,,,
10,Pipracil,,,,,,,,,,,,,,,,,,,
11,Ceptaz,,,,,,,,,,,,,,,,,,,
12,Tazicef,,,,,,,,,,,,,,,,,,,
13,aztreonam,,,,,,,,,,,,,,,,,,,
14,piperacillin,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
