,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ciprofloxacin,,,,,,,,,,,,,,,,,,,
1,prednisone,,,,,,,,,,,,,,,,,,,
2,Ciloxan,,,,,,,,,,,,,,,,,,,
3,ofloxacin,,,,,,,,,,,,,,,,,,,
4,diclofenac,,,,,,,,,,,,,,,,,,,
5,Voltaren Ophthalmic,,,,,,,,,,,,,,,,,,,
6,Ocuflox,,,,,,,,,,,,,,,,,,,
7,Iquix,,,,,,,,,,,,,,,,,,,
8,levofloxacin,,,,,,,,,,,,,,,,,,,
9,Quixin,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
