,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,doxycycline,,,,,,,,,,,,,,,,,,,
1,chlorhexidine,,,,,,,,,,,,,,,,,,,
2,Peridex,,,,,,,,,,,,,,,,,,,
3,Vibramycin,,,,,,,,,,,,,,,,,,,
4,Periostat,,,,,,,,,,,,,,,,,,,
5,Doxy 100,,,,,,,,,,,,,,,,,,,
6,Periogard,,,,,,,,,,,,,,,,,,,
7,minocycline,,,,,,,,,,,,,,,,,,,
8,Doryx,,,,,,,,,,,,,,,,,,,
9,Denti-Rinse,,,,,,,,,,,,,,,,,,,
10,Doxy 200,,,,,,,,,,,,,,,,,,,
11,Monodox,,,,,,,,,,,,,,,,,,,
12,Ocudox,,,,,,,,,,,,,,,,,,,
13,Oraxyl,,,,,,,,,,,,,,,,,,,
14,PerioChip,,,,,,,,,,,,,,,,,,,
15,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
16,Morgidox,,,,,,,,,,,,,,,,,,,
17,Ximino,,,,,,,,,,,,,,,,,,,
18,Arestin,,,,,,,,,,,,,,,,,,,
19,Acclean,,,,,,,,,,,,,,,,,,,
20,Paroex,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
