,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Opdivo,,,,,,,,,,,,,,,,,,,
1,Intron A,,,,,,,,,,,,,,,,,,,
2,Yervoy,,,,,,,,,,,,,,,,,,,
3,interferon alfa-2b,,,,,,,,,,,,,,,,,,,
4,Sylatron,,,,,,,,,,,,,,,,,,,
5,nivolumab,,,,,,,,,,,,,,,,,,,
6,dacarbazine,,,,,,,,,,,,,,,,,,,
7,pembrolizumab,,,,,,,,,,,,,,,,,,,
8,Proleukin,,,,,,,,,,,,,,,,,,,
9,aldesleukin,,,,,,,,,,,,,,,,,,,
10,Keytruda,,,,,,,,,,,,,,,,,,,
11,DTIC-Dome,,,,,,,,,,,,,,,,,,,
12,ipilimumab,,,,,,,,,,,,,,,,,,,
13,temozolomide,,,,,,,,,,,,,,,,,,,
14,peginterferon alfa-2b,,,,,,,,,,,,,,,,,,,
15,Imlygic,,,,,,,,,,,,,,,,,,,
16,talimogene laherparepvec,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,
