,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Norditropin,,,,,,,,,,,,,,,,,,,
1,oxandrolone,,,,,,,,,,,,,,,,,,,
2,Humatrope,,,,,,,,,,,,,,,,,,,
3,Oxandrin,,,,,,,,,,,,,,,,,,,
4,Genotropin,,,,,,,,,,,,,,,,,,,
5,Nutropin,,,,,,,,,,,,,,,,,,,
6,somatropin,,,,,,,,,,,,,,,,,,,
7,Nutropin Depot,,,,,,,,,,,,,,,,,,,
8,Norditropin FlexPro,,,,,,,,,,,,,,,,,,,
9,Norditropin Nordiflex,,,,,,,,,,,,,,,,,,,
10,Nutropin AQ,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
