,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,prednisone,,,,,,,,,,,,,,,,,,,
1,dexamethasone,,,,,,,,,,,,,,,,,,,
2,Decadron,,,,,,,,,,,,,,,,,,,
3,Kenalog-40,,,,,,,,,,,,,,,,,,,
4,triamcinolone,,,,,,,,,,,,,,,,,,,
5,cortisone,,,,,,,,,,,,,,,,,,,
6,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
7,De-Sone LA,,,,,,,,,,,,,,,,,,,
8,Clinacort,,,,,,,,,,,,,,,,,,,
9,Dexasone LA,,,,,,,,,,,,,,,,,,,
10,Cortone Acetate,,,,,,,,,,,,,,,,,,,
11,Baycadron,,,,,,,,,,,,,,,,,,,
12,Dexacen-4,,,,,,,,,,,,,,,,,,,
13,Dexasone,,,,,,,,,,,,,,,,,,,
14,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
15,LoCort,,,,,,,,,,,,,,,,,,,
16,Solurex,,,,,,,,,,,,,,,,,,,
17,Solurex LA,,,,,,,,,,,,,,,,,,,
18,Zema Pak,,,,,,,,,,,,,,,,,,,
19,Zonacort,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,
