,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,permethrin,,,,,,,,,,,,,,,,,,,
1,Elimite,,,,,,,,,,,,,,,,,,,
2,ivermectin,,,,,,,,,,,,,,,,,,,
3,Eurax,,,,,,,,,,,,,,,,,,,
4,Nix Cream Rinse,,,,,,,,,,,,,,,,,,,
5,Acticin,,,,,,,,,,,,,,,,,,,
6,crotamiton,,,,,,,,,,,,,,,,,,,
7,RID Home Lice Control Spray for Surfaces,,,,,,,,,,,,,,,,,,,
8,Lice Bedding Spray,,,,,,,,,,,,,,,,,,,
9,lindane,,,,,,,,,,,,,,,,,,,
10,Nix Lice Control,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
