,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,hydroxyzine,,,,,,,,,,,,,,,,,,,
1,Vistaril,,,,,,,,,,,,,,,,,,,
2,Zymine,,,,,,,,,,,,,,,,,,,
3,famotidine,,,,,,,,,,,,,,,,,,,
4,Arbinoxa,,,,,,,,,,,,,,,,,,,
5,carbinoxamine,,,,,,,,,,,,,,,,,,,
6,triprolidine,,,,,,,,,,,,,,,,,,,
7,Zymine XR,,,,,,,,,,,,,,,,,,,
8,Carboxine,,,,,,,,,,,,,,,,,,,
9,dexchlorpheniramine / phenylephrine,,,,,,,,,,,,,,,,,,,
10,IvyBlock,,,,,,,,,,,,,,,,,,,
11,NalDex,,,,,,,,,,,,,,,,,,,
12,Pontocaine,,,,,,,,,,,,,,,,,,,
13,tetracaine,,,,,,,,,,,,,,,,,,,
14,bentoquatam,,,,,,,,,,,,,,,,,,,
15,Histex CT,,,,,,,,,,,,,,,,,,,
16,Palgic,,,,,,,,,,,,,,,,,,,
17,Rescon-Jr,,,,,,,,,,,,,,,,,,,
18,RhinaHist,,,,,,,,,,,,,,,,,,,
19,Tripohist,,,,,,,,,,,,,,,,,,,
20,Histex IE,,,,,,,,,,,,,,,,,,,
21,Pediatex,,,,,,,,,,,,,,,,,,,
22,Rescon-MX,,,,,,,,,,,,,,,,,,,
23,Histex PD,,,,,,,,,,,,,,,,,,,
24,Histex PD Drops,,,,,,,,,,,,,,,,,,,
25,Histex Syrup,,,,,,,,,,,,,,,,,,,
26,Karbinal ER,,,,,,,,,,,,,,,,,,,
27,Pediox,,,,,,,,,,,,,,,,,,,
28,Ryvent,,,,,,,,,,,,,,,,,,,
29,Vanahist PD,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,
