,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,albendazole,,,,,,,,,,,,,,,,,,,
1,Albenza,,,,,,,,,,,,,,,,,,,
2,mebendazole,,,,,,,,,,,,,,,,,,,
3,pyrantel,,,,,,,,,,,,,,,,,,,
4,Pinworm Medicine,,,,,,,,,,,,,,,,,,,
5,Reese's Pinworm Medicine,,,,,,,,,,,,,,,,,,,
6,Ascarel,,,,,,,,,,,,,,,,,,,
7,Pinworm Caplets,,,,,,,,,,,,,,,,,,,
8,Antiminth,,,,,,,,,,,,,,,,,,,
9,Emverm,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
