,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Somavert,,,,,,,,,,,,,,,,,,,
1,Sandostatin LAR Depot,,,,,,,,,,,,,,,,,,,
2,bromocriptine,,,,,,,,,,,,,,,,,,,
3,Parlodel,,,,,,,,,,,,,,,,,,,
4,Sandostatin,,,,,,,,,,,,,,,,,,,
5,pegvisomant,,,,,,,,,,,,,,,,,,,
6,Somatuline Depot,,,,,,,,,,,,,,,,,,,
7,octreotide,,,,,,,,,,,,,,,,,,,
8,lanreotide,,,,,,,,,,,,,,,,,,,
9,Signifor LAR,,,,,,,,,,,,,,,,,,,
10,pasireotide,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
