,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,fluconazole,,,,,,,,,,,,,,,,,,,
1,Diflucan,,,,,,,,,,,,,,,,,,,
2,amphotericin b,,,,,,,,,,,,,,,,,,,
3,flucytosine,,,,,,,,,,,,,,,,,,,
4,Amphocin,,,,,,,,,,,,,,,,,,,
5,amphotericin b liposomal,,,,,,,,,,,,,,,,,,,
6,Ancobon,,,,,,,,,,,,,,,,,,,
7,amphotericin b lipid complex,,,,,,,,,,,,,,,,,,,
8,Fungizone,,,,,,,,,,,,,,,,,,,
9,Sporanox,,,,,,,,,,,,,,,,,,,
10,Abelcet,,,,,,,,,,,,,,,,,,,
11,itraconazole,,,,,,,,,,,,,,,,,,,
12,AmBisome,,,,,,,,,,,,,,,,,,,
13,Onmel,,,,,,,,,,,,,,,,,,,
14,Sporanox PulsePak,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
