,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,prednisone,,,,,,,,,,,,,,,,,,,
1,Probenecid and Colchicine,,,,,,,,,,,,,,,,,,,
2,colchicine / probenecid,,,,,,,,,,,,,,,,,,,
3,Celestone,,,,,,,,,,,,,,,,,,,
4,dexamethasone,,,,,,,,,,,,,,,,,,,
5,triamcinolone,,,,,,,,,,,,,,,,,,,
6,Decadron,,,,,,,,,,,,,,,,,,,
7,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
8,Aristospan,,,,,,,,,,,,,,,,,,,
9,betamethasone,,,,,,,,,,,,,,,,,,,
10,Celestone Soluspan,,,,,,,,,,,,,,,,,,,
11,Kenalog-10,,,,,,,,,,,,,,,,,,,
12,Baycadron,,,,,,,,,,,,,,,,,,,
13,Zema Pak,,,,,,,,,,,,,,,,,,,
14,Clinacort,,,,,,,,,,,,,,,,,,,
15,Cortone Acetate,,,,,,,,,,,,,,,,,,,
16,Dexasone,,,,,,,,,,,,,,,,,,,
17,Kenalog-40,,,,,,,,,,,,,,,,,,,
18,Dexacen-4,,,,,,,,,,,,,,,,,,,
19,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
20,Solurex,,,,,,,,,,,,,,,,,,,
21,cortisone,,,,,,,,,,,,,,,,,,,
22,De-Sone LA,,,,,,,,,,,,,,,,,,,
23,Dexasone LA,,,,,,,,,,,,,,,,,,,
24,probenecid,,,,,,,,,,,,,,,,,,,
25,Solurex LA,,,,,,,,,,,,,,,,,,,
26,Benemid,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,
