,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,cilastatin / imipenem,,,,,,,,,,,,,,,,,,,
1,Ancef,,,,,,,,,,,,,,,,,,,
2,ceftazidime,,,,,,,,,,,,,,,,,,,
3,piperacillin,,,,,,,,,,,,,,,,,,,
4,Fortaz,,,,,,,,,,,,,,,,,,,
5,Mefoxin,,,,,,,,,,,,,,,,,,,
6,cefazolin,,,,,,,,,,,,,,,,,,,
7,Claforan,,,,,,,,,,,,,,,,,,,
8,Kefzol,,,,,,,,,,,,,,,,,,,
9,Primaxin IV,,,,,,,,,,,,,,,,,,,
10,Bactocill,,,,,,,,,,,,,,,,,,,
11,Pipracil,,,,,,,,,,,,,,,,,,,
12,cefotaxime,,,,,,,,,,,,,,,,,,,
13,Primaxin IM,,,,,,,,,,,,,,,,,,,
14,ampicillin,,,,,,,,,,,,,,,,,,,
15,ceftriaxone,,,,,,,,,,,,,,,,,,,
16,Pfizerpen,,,,,,,,,,,,,,,,,,,
17,Tazicef,,,,,,,,,,,,,,,,,,,
18,Ceptaz,,,,,,,,,,,,,,,,,,,
19,oxacillin,,,,,,,,,,,,,,,,,,,
20,cefoxitin,,,,,,,,,,,,,,,,,,,
21,penicillin g potassium,,,,,,,,,,,,,,,,,,,
22,penicillin g sodium,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
