,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,estradiol,,,,,,,,,,,,,,,,,,,
1,Premarin,,,,,,,,,,,,,,,,,,,
2,Activella,,,,,,,,,,,,,,,,,,,
3,Climara,,,,,,,,,,,,,,,,,,,
4,Estrace,,,,,,,,,,,,,,,,,,,
5,Prempro,,,,,,,,,,,,,,,,,,,
6,Vivelle-Dot,,,,,,,,,,,,,,,,,,,
7,Cenestin,,,,,,,,,,,,,,,,,,,
8,Vivelle,,,,,,,,,,,,,,,,,,,
9,Estradiol Patch,,,,,,,,,,,,,,,,,,,
10,Premarin Vaginal,,,,,,,,,,,,,,,,,,,
11,conjugated estrogens,,,,,,,,,,,,,,,,,,,
12,Minivelle,,,,,,,,,,,,,,,,,,,
13,CombiPatch,,,,,,,,,,,,,,,,,,,
14,Divigel,,,,,,,,,,,,,,,,,,,
15,estradiol / norethindrone,,,,,,,,,,,,,,,,,,,
16,Estrogel,,,,,,,,,,,,,,,,,,,
17,Estratest,,,,,,,,,,,,,,,,,,,
18,femhrt,,,,,,,,,,,,,,,,,,,
19,Enjuvia,,,,,,,,,,,,,,,,,,,
20,gabapentin,,,,,,,,,,,,,,,,,,,
21,Angeliq,,,,,,,,,,,,,,,,,,,
22,ethinyl estradiol / norethindrone,,,,,,,,,,,,,,,,,,,
23,Loestrin 24 Fe,,,,,,,,,,,,,,,,,,,
24,Menest,,,,,,,,,,,,,,,,,,,
25,Alora,,,,,,,,,,,,,,,,,,,
26,conjugated estrogens / medroxyprogesterone,,,,,,,,,,,,,,,,,,,
27,Elestrin,,,,,,,,,,,,,,,,,,,
28,esterified estrogens / methyltestosterone,,,,,,,,,,,,,,,,,,,
29,estropipate,,,,,,,,,,,,,,,,,,,
30,Evamist,,,,,,,,,,,,,,,,,,,
31,Loestrin 1 / 20,,,,,,,,,,,,,,,,,,,
32,Femring,,,,,,,,,,,,,,,,,,,
33,Jinteli,,,,,,,,,,,,,,,,,,,
34,Brisdelle,,,,,,,,,,,,,,,,,,,
35,Delestrogen,,,,,,,,,,,,,,,,,,,
36,Depo-Estradiol,,,,,,,,,,,,,,,,,,,
37,desvenlafaxine,,,,,,,,,,,,,,,,,,,
38,drospirenone / estradiol,,,,,,,,,,,,,,,,,,,
39,Estraderm,,,,,,,,,,,,,,,,,,,
40,Gildess Fe 1 / 20,,,,,,,,,,,,,,,,,,,
41,Microgestin Fe 1 / 20,,,,,,,,,,,,,,,,,,,
42,Mimvey,,,,,,,,,,,,,,,,,,,
43,paroxetine,,,,,,,,,,,,,,,,,,,
44,Paxil,,,,,,,,,,,,,,,,,,,
45,Paxil CR,,,,,,,,,,,,,,,,,,,
46,Pexeva,,,,,,,,,,,,,,,,,,,
47,Climara Pro,,,,,,,,,,,,,,,,,,,
48,Duavee,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,
