,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,sodium bicarbonate,,,,,,,,,,,,,,,,,,,
1,Neut,,,,,,,,,,,,,,,,,,,
2,Tham,,,,,,,,,,,,,,,,,,,
3,Polycitra,,,,,,,,,,,,,,,,,,,
4,Tricitrates,,,,,,,,,,,,,,,,,,,
5,Cytra-3,,,,,,,,,,,,,,,,,,,
6,citric acid / potassium citrate / sodium citrate,,,,,,,,,,,,,,,,,,,
7,Polycitra-LC,,,,,,,,,,,,,,,,,,,
8,tromethamine,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
