,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,estradiol,,,,,,,,,,,,,,,,,,,
1,Premarin,,,,,,,,,,,,,,,,,,,
2,Estrace,,,,,,,,,,,,,,,,,,,
3,Vivelle-Dot,,,,,,,,,,,,,,,,,,,
4,Estradiol Patch,,,,,,,,,,,,,,,,,,,
5,Alora,,,,,,,,,,,,,,,,,,,
6,Climara,,,,,,,,,,,,,,,,,,,
7,Cenestin,,,,,,,,,,,,,,,,,,,
8,conjugated estrogens,,,,,,,,,,,,,,,,,,,
9,Vivelle,,,,,,,,,,,,,,,,,,,
10,conjugated estrogens / medroxyprogesterone,,,,,,,,,,,,,,,,,,,
11,Estraderm,,,,,,,,,,,,,,,,,,,
12,Prempro,,,,,,,,,,,,,,,,,,,
13,Enjuvia,,,,,,,,,,,,,,,,,,,
14,estropipate,,,,,,,,,,,,,,,,,,,
15,Premphase,,,,,,,,,,,,,,,,,,,
16,Delestrogen,,,,,,,,,,,,,,,,,,,
17,Ogen,,,,,,,,,,,,,,,,,,,
18,Premarin Intravenous,,,,,,,,,,,,,,,,,,,
19,esterified estrogens,,,,,,,,,,,,,,,,,,,
20,Menest,,,,,,,,,,,,,,,,,,,
21,Ogen 0.625,,,,,,,,,,,,,,,,,,,
22,Ogen 1.25,,,,,,,,,,,,,,,,,,,
23,Ogen 2.5,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
