,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,sotalol,,,,,,,,,,,,,,,,,,,
1,Betapace,,,,,,,,,,,,,,,,,,,
2,magnesium sulfate,,,,,,,,,,,,,,,,,,,
3,Epsom Salt,,,,,,,,,,,,,,,,,,,
4,Sorine,,,,,,,,,,,,,,,,,,,
5,Sotylize,,,,,,,,,,,,,,,,,,,
6,Endrate,,,,,,,,,,,,,,,,,,,
7,acebutolol,,,,,,,,,,,,,,,,,,,
8,Sectral,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
