,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Rituxan,,,,,,,,,,,,,,,,,,,
1,Imbruvica,,,,,,,,,,,,,,,,,,,
2,ibrutinib,,,,,,,,,,,,,,,,,,,
3,Leukeran,,,,,,,,,,,,,,,,,,,
4,rituximab,,,,,,,,,,,,,,,,,,,
5,fludarabine,,,,,,,,,,,,,,,,,,,
6,Cytoxan,,,,,,,,,,,,,,,,,,,
7,Arzerra,,,,,,,,,,,,,,,,,,,
8,Treanda,,,,,,,,,,,,,,,,,,,
9,cyclophosphamide,,,,,,,,,,,,,,,,,,,
10,chlorambucil,,,,,,,,,,,,,,,,,,,
11,bendamustine,,,,,,,,,,,,,,,,,,,
12,Fludara,,,,,,,,,,,,,,,,,,,
13,immune globulin intravenous,,,,,,,,,,,,,,,,,,,
14,Octagam,,,,,,,,,,,,,,,,,,,
15,Zydelig,,,,,,,,,,,,,,,,,,,
16,Campath,,,,,,,,,,,,,,,,,,,
17,alemtuzumab,,,,,,,,,,,,,,,,,,,
18,obinutuzumab,,,,,,,,,,,,,,,,,,,
19,Gammagard S / D,,,,,,,,,,,,,,,,,,,
20,idelalisib,,,,,,,,,,,,,,,,,,,
21,Gazyva,,,,,,,,,,,,,,,,,,,
22,Neosar,,,,,,,,,,,,,,,,,,,
23,Carimune,,,,,,,,,,,,,,,,,,,
24,Cytoxan Lyophilized,,,,,,,,,,,,,,,,,,,
25,ofatumumab,,,,,,,,,,,,,,,,,,,
26,Flebogamma,,,,,,,,,,,,,,,,,,,
27,Privigen,,,,,,,,,,,,,,,,,,,
28,Gamimune,,,,,,,,,,,,,,,,,,,
29,Gammaplex,,,,,,,,,,,,,,,,,,,
30,Gammar-P I.V.,,,,,,,,,,,,,,,,,,,
31,Iveegam En,,,,,,,,,,,,,,,,,,,
32,Oforta,,,,,,,,,,,,,,,,,,,
33,Polygam S / D,,,,,,,,,,,,,,,,,,,
34,Sandoglobulin,,,,,,,,,,,,,,,,,,,
35,Bendeka,,,,,,,,,,,,,,,,,,,
36,Panglobulin NF,,,,,,,,,,,,,,,,,,,
37,Gamimune N 5%,,,,,,,,,,,,,,,,,,,
38,Venclexta,,,,,,,,,,,,,,,,,,,
39,venetoclax,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,
