,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,oxytocin,,,,,,,,,,,,,,,,,,,
1,Cytotec,,,,,,,,,,,,,,,,,,,
2,Pitocin,,,,,,,,,,,,,,,,,,,
3,Cervidil,,,,,,,,,,,,,,,,,,,
4,Syntocinon,,,,,,,,,,,,,,,,,,,
5,misoprostol,,,,,,,,,,,,,,,,,,,
6,dinoprostone,,,,,,,,,,,,,,,,,,,
7,Prepidil,,,,,,,,,,,,,,,,,,,
8,Prostin E2,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
