,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Calmoseptine,,,,,,,,,,,,,,,,,,,
1,zinc oxide,,,,,,,,,,,,,,,,,,,
2,Boudreaux Butt Paste,,,,,,,,,,,,,,,,,,,
3,Vusion,,,,,,,,,,,,,,,,,,,
4,Triple Paste,,,,,,,,,,,,,,,,,,,
5,miconazole / zinc oxide,,,,,,,,,,,,,,,,,,,
6,Caldesene,,,,,,,,,,,,,,,,,,,
7,Ammens Medicated,,,,,,,,,,,,,,,,,,,
8,Desitin Rapid Relief Cream,,,,,,,,,,,,,,,,,,,
9,Diaparene,,,,,,,,,,,,,,,,,,,
10,menthol / zinc oxide,,,,,,,,,,,,,,,,,,,
11,Flanders Buttocks Ointment,,,,,,,,,,,,,,,,,,,
12,Risamine,,,,,,,,,,,,,,,,,,,
13,Dr Smith's Diaper,,,,,,,,,,,,,,,,,,,
14,Rash Relief,,,,,,,,,,,,,,,,,,,
15,Secura Protective Cream,,,,,,,,,,,,,,,,,,,
16,Soothe & Cool Skin Paste,,,,,,,,,,,,,,,,,,,
17,vitamin a & d,,,,,,,,,,,,,,,,,,,
18,Geri-Protect,,,,,,,,,,,,,,,,,,,
19,lanolin,,,,,,,,,,,,,,,,,,,
20,Unna-Flex Elastic Unna Boot 4 inch,,,,,,,,,,,,,,,,,,,
21,"vitamins a, d, and e",,,,,,,,,,,,,,,,,,,
22,Aloe Grande,,,,,,,,,,,,,,,,,,,
23,Vita-Ray,,,,,,,,,,,,,,,,,,,
24,Baza Clear,,,,,,,,,,,,,,,,,,,
25,Rash Relief Antifungal,,,,,,,,,,,,,,,,,,,
26,Sween,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,
