,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Lexapro,,,,,,,,,,,,,,,,,,,
1,Cymbalta,,,,,,,,,,,,,,,,,,,
2,Effexor XR,,,,,,,,,,,,,,,,,,,
3,citalopram,,,,,,,,,,,,,,,,,,,
4,Paxil CR,,,,,,,,,,,,,,,,,,,
5,escitalopram,,,,,,,,,,,,,,,,,,,
6,quetiapine,,,,,,,,,,,,,,,,,,,
7,sertraline,,,,,,,,,,,,,,,,,,,
8,Paxil,,,,,,,,,,,,,,,,,,,
9,paroxetine,,,,,,,,,,,,,,,,,,,
10,venlafaxine,,,,,,,,,,,,,,,,,,,
11,pregabalin,,,,,,,,,,,,,,,,,,,
12,duloxetine,,,,,,,,,,,,,,,,,,,
13,Pexeva,,,,,,,,,,,,,,,,,,,
14,Irenka,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
