,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,bupivacaine,,,,,,,,,,,,,,,,,,,
1,Marcaine,,,,,,,,,,,,,,,,,,,
2,mepivacaine,,,,,,,,,,,,,,,,,,,
3,Novocain,,,,,,,,,,,,,,,,,,,
4,cocaine,,,,,,,,,,,,,,,,,,,
5,lidocaine,,,,,,,,,,,,,,,,,,,
6,Carbocaine,,,,,,,,,,,,,,,,,,,
7,Akten,,,,,,,,,,,,,,,,,,,
8,articaine / epinephrine,,,,,,,,,,,,,,,,,,,
9,Marcaine Spinal,,,,,,,,,,,,,,,,,,,
10,ropivacaine,,,,,,,,,,,,,,,,,,,
11,Septocaine,,,,,,,,,,,,,,,,,,,
12,Nupercainal,,,,,,,,,,,,,,,,,,,
13,Naropin,,,,,,,,,,,,,,,,,,,
14,epinephrine / lidocaine,,,,,,,,,,,,,,,,,,,
15,Articadent,,,,,,,,,,,,,,,,,,,
16,chloroprocaine,,,,,,,,,,,,,,,,,,,
17,Isocaine,,,,,,,,,,,,,,,,,,,
18,Synera,,,,,,,,,,,,,,,,,,,
19,procaine,,,,,,,,,,,,,,,,,,,
20,Sensorcaine,,,,,,,,,,,,,,,,,,,
21,tetracaine,,,,,,,,,,,,,,,,,,,
22,Pontocaine,,,,,,,,,,,,,,,,,,,
23,dibucaine,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
