,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,sulfamethoxazole / trimethoprim,,,,,,,,,,,,,,,,,,,
1,Bactrim DS,,,,,,,,,,,,,,,,,,,
2,Bactrim,,,,,,,,,,,,,,,,,,,
3,ciprofloxacin,,,,,,,,,,,,,,,,,,,
4,Cipro,,,,,,,,,,,,,,,,,,,
5,Septra,,,,,,,,,,,,,,,,,,,
6,Co-trimoxazole,,,,,,,,,,,,,,,,,,,
7,SMZ-TMP DS,,,,,,,,,,,,,,,,,,,
8,Septra DS,,,,,,,,,,,,,,,,,,,
9,Sulfatrim,,,,,,,,,,,,,,,,,,,
10,Invanz,,,,,,,,,,,,,,,,,,,
11,Cipro I.V.,,,,,,,,,,,,,,,,,,,
12,Cipro XR,,,,,,,,,,,,,,,,,,,
13,ertapenem,,,,,,,,,,,,,,,,,,,
14,Sulfatrim Pediatric,,,,,,,,,,,,,,,,,,,
15,Cotrim,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
