,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,atenolol,,,,,,,,,,,,,,,,,,,
1,amiodarone,,,,,,,,,,,,,,,,,,,
2,Tenormin,,,,,,,,,,,,,,,,,,,
3,Cordarone,,,,,,,,,,,,,,,,,,,
4,Pacerone,,,,,,,,,,,,,,,,,,,
5,Tambocor,,,,,,,,,,,,,,,,,,,
6,propranolol,,,,,,,,,,,,,,,,,,,
7,flecainide,,,,,,,,,,,,,,,,,,,
8,Mexitil,,,,,,,,,,,,,,,,,,,
9,Rythmol,,,,,,,,,,,,,,,,,,,
10,lidocaine,,,,,,,,,,,,,,,,,,,
11,propafenone,,,,,,,,,,,,,,,,,,,
12,Inderal,,,,,,,,,,,,,,,,,,,
13,mexiletine,,,,,,,,,,,,,,,,,,,
14,Rythmol SR,,,,,,,,,,,,,,,,,,,
15,Xylocaine HCl,,,,,,,,,,,,,,,,,,,
16,Anestacaine,,,,,,,,,,,,,,,,,,,
17,Nexterone,,,,,,,,,,,,,,,,,,,
18,vasopressin,,,,,,,,,,,,,,,,,,,
19,Inderal LA,,,,,,,,,,,,,,,,,,,
20,Pitressin,,,,,,,,,,,,,,,,,,,
21,DentiPatch,,,,,,,,,,,,,,,,,,,
22,Dilocaine,,,,,,,,,,,,,,,,,,,
23,Hemangeol,,,,,,,,,,,,,,,,,,,
24,Inderal XL,,,,,,,,,,,,,,,,,,,
25,acebutolol,,,,,,,,,,,,,,,,,,,
26,InnoPran XL,,,,,,,,,,,,,,,,,,,
27,L-Caine,,,,,,,,,,,,,,,,,,,
28,Lidoject 1,,,,,,,,,,,,,,,,,,,
29,Nervocaine,,,,,,,,,,,,,,,,,,,
30,UAD Caine,,,,,,,,,,,,,,,,,,,
31,Truxacaine,,,,,,,,,,,,,,,,,,,
32,Vasostrict,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,
