,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,RhoGAM,,,,,,,,,,,,,,,,,,,
1,Rhophylac,,,,,,,,,,,,,,,,,,,
2,rho (d) immune globulin,,,,,,,,,,,,,,,,,,,
3,RhoGAM Ultra-Filtered Plus,,,,,,,,,,,,,,,,,,,
4,HyperRHO S / D Full Dose,,,,,,,,,,,,,,,,,,,
5,WinRho SDF,,,,,,,,,,,,,,,,,,,
6,MicRhoGAM Ultra-Filtered Plus,,,,,,,,,,,,,,,,,,,
7,BayRHo-D,,,,,,,,,,,,,,,,,,,
8,HyperRHO S / D Mini-Dose,,,,,,,,,,,,,,,,,,,
9,MICRhoGAM,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
