,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ciprofloxacin,,,,,,,,,,,,,,,,,,,
1,Cipro,,,,,,,,,,,,,,,,,,,
2,nitrofurantoin,,,,,,,,,,,,,,,,,,,
3,Macrobid,,,,,,,,,,,,,,,,,,,
4,cephalexin,,,,,,,,,,,,,,,,,,,
5,Amoxil,,,,,,,,,,,,,,,,,,,
6,Keflex,,,,,,,,,,,,,,,,,,,
7,amoxicillin,,,,,,,,,,,,,,,,,,,
8,Levaquin,,,,,,,,,,,,,,,,,,,
9,trimethoprim,,,,,,,,,,,,,,,,,,,
10,levofloxacin,,,,,,,,,,,,,,,,,,,
11,Ceftin,,,,,,,,,,,,,,,,,,,
12,Macrodantin,,,,,,,,,,,,,,,,,,,
13,cefuroxime,,,,,,,,,,,,,,,,,,,
14,Elmiron,,,,,,,,,,,,,,,,,,,
15,Monurol,,,,,,,,,,,,,,,,,,,
16,Apo-Amoxi,,,,,,,,,,,,,,,,,,,
17,Furadantin,,,,,,,,,,,,,,,,,,,
18,Hiprex,,,,,,,,,,,,,,,,,,,
19,Moxilin,,,,,,,,,,,,,,,,,,,
20,Cipro I.V.,,,,,,,,,,,,,,,,,,,
21,Cipro XR,,,,,,,,,,,,,,,,,,,
22,Floxin,,,,,,,,,,,,,,,,,,,
23,fosfomycin,,,,,,,,,,,,,,,,,,,
24,Proquin XR,,,,,,,,,,,,,,,,,,,
25,Suprax,,,,,,,,,,,,,,,,,,,
26,Biocef,,,,,,,,,,,,,,,,,,,
27,cefpodoxime,,,,,,,,,,,,,,,,,,,
28,Cefzil,,,,,,,,,,,,,,,,,,,
29,Daxbia,,,,,,,,,,,,,,,,,,,
30,methenamine,,,,,,,,,,,,,,,,,,,
31,Panixine,,,,,,,,,,,,,,,,,,,
32,Cedax,,,,,,,,,,,,,,,,,,,
33,cefixime,,,,,,,,,,,,,,,,,,,
34,ofloxacin,,,,,,,,,,,,,,,,,,,
35,pentosan polysulfate sodium,,,,,,,,,,,,,,,,,,,
36,tetracycline,,,,,,,,,,,,,,,,,,,
37,Zinacef,,,,,,,,,,,,,,,,,,,
38,Achromycin V,,,,,,,,,,,,,,,,,,,
39,Ala-Tet,,,,,,,,,,,,,,,,,,,
40,Brodspec,,,,,,,,,,,,,,,,,,,
41,cefaclor,,,,,,,,,,,,,,,,,,,
42,cefprozil,,,,,,,,,,,,,,,,,,,
43,ceftazidime,,,,,,,,,,,,,,,,,,,
44,Fortaz,,,,,,,,,,,,,,,,,,,
45,Gantrisin,,,,,,,,,,,,,,,,,,,
46,Panmycin,,,,,,,,,,,,,,,,,,,
47,Primsol,,,,,,,,,,,,,,,,,,,
48,Proloprim,,,,,,,,,,,,,,,,,,,
49,sulfisoxazole,,,,,,,,,,,,,,,,,,,
50,Sumycin,,,,,,,,,,,,,,,,,,,
51,Tetracap,,,,,,,,,,,,,,,,,,,
52,Tetracon,,,,,,,,,,,,,,,,,,,
53,Trimpex,,,,,,,,,,,,,,,,,,,
54,Urex,,,,,,,,,,,,,,,,,,,
55,acetohydroxamic acid,,,,,,,,,,,,,,,,,,,
56,ceftibuten,,,,,,,,,,,,,,,,,,,
57,Ceptaz,,,,,,,,,,,,,,,,,,,
58,Cryoserv,,,,,,,,,,,,,,,,,,,
59,dimethyl sulfoxide,,,,,,,,,,,,,,,,,,,
60,Gantrisin Pediatric,,,,,,,,,,,,,,,,,,,
61,Lithostat,,,,,,,,,,,,,,,,,,,
62,Mandelamine,,,,,,,,,,,,,,,,,,,
63,nalidixic acid,,,,,,,,,,,,,,,,,,,
64,NegGram,,,,,,,,,,,,,,,,,,,
65,Rimso-50,,,,,,,,,,,,,,,,,,,
66,Tazicef,,,,,,,,,,,,,,,,,,,
67,Truxazole,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,
