,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,pyridostigmine,,,,,,,,,,,,,,,,,,,
1,Mestinon,,,,,,,,,,,,,,,,,,,
2,edrophonium,,,,,,,,,,,,,,,,,,,
3,neostigmine,,,,,,,,,,,,,,,,,,,
4,Regonol,,,,,,,,,,,,,,,,,,,
5,Enlon,,,,,,,,,,,,,,,,,,,
6,Enlon-Plus,,,,,,,,,,,,,,,,,,,
7,Mestinon Timespan,,,,,,,,,,,,,,,,,,,
8,Reversol,,,,,,,,,,,,,,,,,,,
9,atropine / edrophonium,,,,,,,,,,,,,,,,,,,
10,Bridion,,,,,,,,,,,,,,,,,,,
11,sugammadex,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
