,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,clobetasol,,,,,,,,,,,,,,,,,,,
1,Clobex,,,,,,,,,,,,,,,,,,,
2,triamcinolone,,,,,,,,,,,,,,,,,,,
3,prednisone,,,,,,,,,,,,,,,,,,,
4,betamethasone,,,,,,,,,,,,,,,,,,,
5,Kenalog,,,,,,,,,,,,,,,,,,,
6,Betnovate,,,,,,,,,,,,,,,,,,,
7,Kenalog-40,,,,,,,,,,,,,,,,,,,
8,Aristospan,,,,,,,,,,,,,,,,,,,
9,Kenalog-10,,,,,,,,,,,,,,,,,,,
10,Diprolene,,,,,,,,,,,,,,,,,,,
11,Diprosone,,,,,,,,,,,,,,,,,,,
12,fluocinonide,,,,,,,,,,,,,,,,,,,
13,Temovate,,,,,,,,,,,,,,,,,,,
14,Beta-Val,,,,,,,,,,,,,,,,,,,
15,Dermovate,,,,,,,,,,,,,,,,,,,
16,Aristocort A,,,,,,,,,,,,,,,,,,,
17,Triderm,,,,,,,,,,,,,,,,,,,
18,Cormax,,,,,,,,,,,,,,,,,,,
19,Olux,,,,,,,,,,,,,,,,,,,
20,Trianex,,,,,,,,,,,,,,,,,,,
21,Valisone,,,,,,,,,,,,,,,,,,,
22,Alphatrex,,,,,,,,,,,,,,,,,,,
23,Aristocort R,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
