,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Premarin,,,,,,,,,,,,,,,,,,,
1,estradiol,,,,,,,,,,,,,,,,,,,
2,Estrace,,,,,,,,,,,,,,,,,,,
3,Vivelle-Dot,,,,,,,,,,,,,,,,,,,
4,Climara,,,,,,,,,,,,,,,,,,,
5,Estradiol Patch,,,,,,,,,,,,,,,,,,,
6,Activella,,,,,,,,,,,,,,,,,,,
7,Alora,,,,,,,,,,,,,,,,,,,
8,Cenestin,,,,,,,,,,,,,,,,,,,
9,conjugated estrogens,,,,,,,,,,,,,,,,,,,
10,Depo-Estradiol,,,,,,,,,,,,,,,,,,,
11,Estraderm,,,,,,,,,,,,,,,,,,,
12,CombiPatch,,,,,,,,,,,,,,,,,,,
13,Vivelle,,,,,,,,,,,,,,,,,,,
14,estradiol / norethindrone,,,,,,,,,,,,,,,,,,,
15,Delestrogen,,,,,,,,,,,,,,,,,,,
16,estropipate,,,,,,,,,,,,,,,,,,,
17,Enjuvia,,,,,,,,,,,,,,,,,,,
18,Menest,,,,,,,,,,,,,,,,,,,
19,esterified estrogens,,,,,,,,,,,,,,,,,,,
20,Mimvey,,,,,,,,,,,,,,,,,,,
21,Ogen,,,,,,,,,,,,,,,,,,,
22,Premarin Intravenous,,,,,,,,,,,,,,,,,,,
23,Ogen 0.625,,,,,,,,,,,,,,,,,,,
24,Ogen 1.25,,,,,,,,,,,,,,,,,,,
25,Ogen 2.5,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,
