,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Zoloft,,,,,,,,,,,,,,,,,,,
1,prazosin,,,,,,,,,,,,,,,,,,,
2,sertraline,,,,,,,,,,,,,,,,,,,
3,Paxil,,,,,,,,,,,,,,,,,,,
4,mirtazapine,,,,,,,,,,,,,,,,,,,
5,lamotrigine,,,,,,,,,,,,,,,,,,,
6,quetiapine,,,,,,,,,,,,,,,,,,,
7,amitriptyline,,,,,,,,,,,,,,,,,,,
8,paroxetine,,,,,,,,,,,,,,,,,,,
9,risperidone,,,,,,,,,,,,,,,,,,,
10,venlafaxine,,,,,,,,,,,,,,,,,,,
11,desvenlafaxine,,,,,,,,,,,,,,,,,,,
12,dronabinol,,,,,,,,,,,,,,,,,,,
13,aripiprazole,,,,,,,,,,,,,,,,,,,
14,asenapine,,,,,,,,,,,,,,,,,,,
15,fluvoxamine,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
