,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,cisplatin,,,,,,,,,,,,,,,,,,,
1,Adriamycin,,,,,,,,,,,,,,,,,,,
2,mitomycin,,,,,,,,,,,,,,,,,,,
3,Platinol,,,,,,,,,,,,,,,,,,,
4,Mutamycin,,,,,,,,,,,,,,,,,,,
5,methotrexate,,,,,,,,,,,,,,,,,,,
6,doxorubicin,,,,,,,,,,,,,,,,,,,
7,Platinol-AQ,,,,,,,,,,,,,,,,,,,
8,Tepadina,,,,,,,,,,,,,,,,,,,
9,cyclophosphamide,,,,,,,,,,,,,,,,,,,
10,thiotepa,,,,,,,,,,,,,,,,,,,
11,atezolizumab,,,,,,,,,,,,,,,,,,,
12,Tecentriq,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
