,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Provigil,,,,,,,,,,,,,,,,,,,
1,Adderall,,,,,,,,,,,,,,,,,,,
2,Nuvigil,,,,,,,,,,,,,,,,,,,
3,Ritalin,,,,,,,,,,,,,,,,,,,
4,Xyrem,,,,,,,,,,,,,,,,,,,
5,Adderall XR,,,,,,,,,,,,,,,,,,,
6,modafinil,,,,,,,,,,,,,,,,,,,
7,Concerta,,,,,,,,,,,,,,,,,,,
8,methylphenidate,,,,,,,,,,,,,,,,,,,
9,Dexedrine,,,,,,,,,,,,,,,,,,,
10,dextroamphetamine,,,,,,,,,,,,,,,,,,,
11,Ritalin-SR,,,,,,,,,,,,,,,,,,,
12,amphetamine / dextroamphetamine,,,,,,,,,,,,,,,,,,,
13,Methylin,,,,,,,,,,,,,,,,,,,
14,amphetamine,,,,,,,,,,,,,,,,,,,
15,Methylin ER,,,,,,,,,,,,,,,,,,,
16,Dextrostat,,,,,,,,,,,,,,,,,,,
17,armodafinil,,,,,,,,,,,,,,,,,,,
18,ProCentra,,,,,,,,,,,,,,,,,,,
19,Evekeo,,,,,,,,,,,,,,,,,,,
20,Zenzedi,,,,,,,,,,,,,,,,,,,
21,desvenlafaxine,,,,,,,,,,,,,,,,,,,
22,lisdexamfetamine,,,,,,,,,,,,,,,,,,,
23,sodium oxybate,,,,,,,,,,,,,,,,,,,
24,ephedrine,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,
