,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,BeneFix,,,,,,,,,,,,,,,,,,,
1,Alprolix,,,,,,,,,,,,,,,,,,,
2,Alphanine SD,,,,,,,,,,,,,,,,,,,
3,Profilnine SD,,,,,,,,,,,,,,,,,,,
4,Mononine,,,,,,,,,,,,,,,,,,,
5,Proplex T,,,,,,,,,,,,,,,,,,,
6,Rixubis,,,,,,,,,,,,,,,,,,,
7,Bebulin VH,,,,,,,,,,,,,,,,,,,
8,coagulation factor ix,,,,,,,,,,,,,,,,,,,
9,NovoSeven RT,,,,,,,,,,,,,,,,,,,
10,factor ix complex,,,,,,,,,,,,,,,,,,,
11,Ixinity,,,,,,,,,,,,,,,,,,,
12,coagulation factor viia,,,,,,,,,,,,,,,,,,,
13,Bebulin,,,,,,,,,,,,,,,,,,,
14,Idelvion,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
