,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,dopamine,,,,,,,,,,,,,,,,,,,
1,Adrenalin,,,,,,,,,,,,,,,,,,,
2,epinephrine,,,,,,,,,,,,,,,,,,,
3,norepinephrine,,,,,,,,,,,,,,,,,,,
4,hydrocortisone,,,,,,,,,,,,,,,,,,,
5,Levophed,,,,,,,,,,,,,,,,,,,
6,dobutamine,,,,,,,,,,,,,,,,,,,
7,methylprednisolone,,,,,,,,,,,,,,,,,,,
8,dexamethasone,,,,,,,,,,,,,,,,,,,
9,Dobutrex,,,,,,,,,,,,,,,,,,,
10,Decadron,,,,,,,,,,,,,,,,,,,
11,Cortef,,,,,,,,,,,,,,,,,,,
12,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
13,Solu-Medrol,,,,,,,,,,,,,,,,,,,
14,Adrenaclick,,,,,,,,,,,,,,,,,,,
15,Solu-Cortef,,,,,,,,,,,,,,,,,,,
16,albumin human,,,,,,,,,,,,,,,,,,,
17,Medrol,,,,,,,,,,,,,,,,,,,
18,Baycadron,,,,,,,,,,,,,,,,,,,
19,Medrol Dosepak,,,,,,,,,,,,,,,,,,,
20,A-Hydrocort,,,,,,,,,,,,,,,,,,,
21,Adrenalin Chloride,,,,,,,,,,,,,,,,,,,
22,Albuminar-25,,,,,,,,,,,,,,,,,,,
23,Depo-Medrol,,,,,,,,,,,,,,,,,,,
24,Dexasone,,,,,,,,,,,,,,,,,,,
25,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
26,Isuprel,,,,,,,,,,,,,,,,,,,
27,phenylephrine,,,,,,,,,,,,,,,,,,,
28,De-Sone LA,,,,,,,,,,,,,,,,,,,
29,Dexacen-4,,,,,,,,,,,,,,,,,,,
30,Dexasone LA,,,,,,,,,,,,,,,,,,,
31,MethylPREDNISolone Dose Pack,,,,,,,,,,,,,,,,,,,
32,Solurex,,,,,,,,,,,,,,,,,,,
33,Solurex LA,,,,,,,,,,,,,,,,,,,
34,Zema Pak,,,,,,,,,,,,,,,,,,,
35,Levophed Bitartrate,,,,,,,,,,,,,,,,,,,
36,Albutein,,,,,,,,,,,,,,,,,,,
37,Flexbumin,,,,,,,,,,,,,,,,,,,
38,isoproterenol,,,,,,,,,,,,,,,,,,,
39,Albuminar-20,,,,,,,,,,,,,,,,,,,
40,Albuminar-5,,,,,,,,,,,,,,,,,,,
41,Buminate,,,,,,,,,,,,,,,,,,,
42,cortisone,,,,,,,,,,,,,,,,,,,
43,Cortone Acetate,,,,,,,,,,,,,,,,,,,
44,Human Albumin Grifols,,,,,,,,,,,,,,,,,,,
45,Myocard-DX,,,,,,,,,,,,,,,,,,,
46,Albuked,,,,,,,,,,,,,,,,,,,
47,Albumarc,,,,,,,,,,,,,,,,,,,
48,Albumin-Alpine,,,,,,,,,,,,,,,,,,,
49,Albunex,,,,,,,,,,,,,,,,,,,
50,Alburx,,,,,,,,,,,,,,,,,,,
51,"dextran, low molecular weight",,,,,,,,,,,,,,,,,,,
52,Dextran 40,,,,,,,,,,,,,,,,,,,
53,Kedbumin,,,,,,,,,,,,,,,,,,,
54,Plasbumin,,,,,,,,,,,,,,,,,,,
55,Plasbumin-5,,,,,,,,,,,,,,,,,,,
56,Plasbumin-25,,,,,,,,,,,,,,,,,,,
57,Plasmanate,,,,,,,,,,,,,,,,,,,
58,plasma protein fraction,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,
