,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Vitamin D2,,,,,,,,,,,,,,,,,,,
1,Drisdol,,,,,,,,,,,,,,,,,,,
2,Calciferol,,,,,,,,,,,,,,,,,,,
3,ergocalciferol,,,,,,,,,,,,,,,,,,,
4,Calcidol,,,,,,,,,,,,,,,,,,,
5,Posture,,,,,,,,,,,,,,,,,,,
6,Ridactate,,,,,,,,,,,,,,,,,,,
7,calcium lactate,,,,,,,,,,,,,,,,,,,
8,"calcium phosphate, tribasic",,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
