,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,fluoxetine,,,,,,,,,,,,,,,,,,,
1,escitalopram,,,,,,,,,,,,,,,,,,,
2,sertraline,,,,,,,,,,,,,,,,,,,
3,citalopram,,,,,,,,,,,,,,,,,,,
4,paroxetine,,,,,,,,,,,,,,,,,,,
5,olanzapine,,,,,,,,,,,,,,,,,,,
6,ziprasidone,,,,,,,,,,,,,,,,,,,
7,fluvoxamine,,,,,,,,,,,,,,,,,,,
8,risperidone,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
