,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,pseudoephedrine,,,,,,,,,,,,,,,,,,,
1,Afrin,,,,,,,,,,,,,,,,,,,
2,Sudafed 12-Hour,,,,,,,,,,,,,,,,,,,
3,phenylephrine,,,,,,,,,,,,,,,,,,,
4,Sudafed Congestion,,,,,,,,,,,,,,,,,,,
5,Claritin-D,,,,,,,,,,,,,,,,,,,
6,oxymetazoline,,,,,,,,,,,,,,,,,,,
7,Claritin-D 24 Hour,,,,,,,,,,,,,,,,,,,
8,Sudafed PE Congestion,,,,,,,,,,,,,,,,,,,
9,Loratadine-D 24 Hour,,,,,,,,,,,,,,,,,,,
10,Neo-Synephrine,,,,,,,,,,,,,,,,,,,
11,Ayr Saline Nasal,,,,,,,,,,,,,,,,,,,
12,loratadine / pseudoephedrine,,,,,,,,,,,,,,,,,,,
13,Sudafed 24-Hour,,,,,,,,,,,,,,,,,,,
14,SudoGest,,,,,,,,,,,,,,,,,,,
15,sodium chloride,,,,,,,,,,,,,,,,,,,
16,Claritin-D 12 Hour,,,,,,,,,,,,,,,,,,,
17,Entex,,,,,,,,,,,,,,,,,,,
18,Suphedrine,,,,,,,,,,,,,,,,,,,
19,4 Way Fast Acting Nasal Spray,,,,,,,,,,,,,,,,,,,
20,epinephrine,,,,,,,,,,,,,,,,,,,
21,NasoGel,,,,,,,,,,,,,,,,,,,
22,Rhino-Mist,,,,,,,,,,,,,,,,,,,
23,Salinex,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
