,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,amphotericin b,,,,,,,,,,,,,,,,,,,
1,fluconazole,,,,,,,,,,,,,,,,,,,
2,flucytosine,,,,,,,,,,,,,,,,,,,
3,Diflucan,,,,,,,,,,,,,,,,,,,
4,AmBisome,,,,,,,,,,,,,,,,,,,
5,Amphocin,,,,,,,,,,,,,,,,,,,
6,Sporanox,,,,,,,,,,,,,,,,,,,
7,Fungizone,,,,,,,,,,,,,,,,,,,
8,Ancobon,,,,,,,,,,,,,,,,,,,
9,itraconazole,,,,,,,,,,,,,,,,,,,
10,Onmel,,,,,,,,,,,,,,,,,,,
11,Sporanox PulsePak,,,,,,,,,,,,,,,,,,,
12,amphotericin b liposomal,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
