,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Procrit,,,,,,,,,,,,,,,,,,,
1,multivitamin with iron,,,,,,,,,,,,,,,,,,,
2,Vitamin B6,,,,,,,,,,,,,,,,,,,
3,epoetin alfa,,,,,,,,,,,,,,,,,,,
4,Epogen,,,,,,,,,,,,,,,,,,,
5,Anadrol-50,,,,,,,,,,,,,,,,,,,
6,Integra Plus,,,,,,,,,,,,,,,,,,,
7,Ferralet 90,,,,,,,,,,,,,,,,,,,
8,pyridoxine,,,,,,,,,,,,,,,,,,,
9,Aminoxin,,,,,,,,,,,,,,,,,,,
10,Ferocon,,,,,,,,,,,,,,,,,,,
11,Chromagen,,,,,,,,,,,,,,,,,,,
12,Integra F,,,,,,,,,,,,,,,,,,,
13,Repliva 21 / 7,,,,,,,,,,,,,,,,,,,
14,BiferaRx,,,,,,,,,,,,,,,,,,,
15,Ferrex 150 Forte,,,,,,,,,,,,,,,,,,,
16,Dialyvite,,,,,,,,,,,,,,,,,,,
17,FE C Tab Plus,,,,,,,,,,,,,,,,,,,
18,Revlimid,,,,,,,,,,,,,,,,,,,
19,Ferrex 28,,,,,,,,,,,,,,,,,,,
20,Ferrex 150 Forte Plus,,,,,,,,,,,,,,,,,,,
21,Chromagen Forte,,,,,,,,,,,,,,,,,,,
22,oxymetholone,,,,,,,,,,,,,,,,,,,
23,FoliTab 500,,,,,,,,,,,,,,,,,,,
24,Ferrogels Forte,,,,,,,,,,,,,,,,,,,
25,Nephron-FA,,,,,,,,,,,,,,,,,,,
26,EnLyte,,,,,,,,,,,,,,,,,,,
27,Irospan 24 / 6,,,,,,,,,,,,,,,,,,,
28,lenalidomide,,,,,,,,,,,,,,,,,,,
29,Maxaron Forte,,,,,,,,,,,,,,,,,,,
30,NovaFerrum,,,,,,,,,,,,,,,,,,,
31,Tricon,,,,,,,,,,,,,,,,,,,
32,Ferotrin,,,,,,,,,,,,,,,,,,,
33,Proferrin-Forte,,,,,,,,,,,,,,,,,,,
34,Hematogen Forte,,,,,,,,,,,,,,,,,,,
35,Myferon 150 Forte,,,,,,,,,,,,,,,,,,,
36,FeRiva,,,,,,,,,,,,,,,,,,,
37,FeRivaFA,,,,,,,,,,,,,,,,,,,
38,Fumatinic,,,,,,,,,,,,,,,,,,,
39,Hemetab,,,,,,,,,,,,,,,,,,,
40,MyKidz Iron,,,,,,,,,,,,,,,,,,,
41,Niron Komplete,,,,,,,,,,,,,,,,,,,
42,Nufera,,,,,,,,,,,,,,,,,,,
43,TL Icon,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,
