,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Crestor,,,,,,,,,,,,,,,,,,,
1,Lipitor,,,,,,,,,,,,,,,,,,,
2,simvastatin,,,,,,,,,,,,,,,,,,,
3,atorvastatin,,,,,,,,,,,,,,,,,,,
4,Vytorin,,,,,,,,,,,,,,,,,,,
5,Zocor,,,,,,,,,,,,,,,,,,,
6,Juxtapid,,,,,,,,,,,,,,,,,,,
7,rosuvastatin,,,,,,,,,,,,,,,,,,,
8,Kynamro,,,,,,,,,,,,,,,,,,,
9,ezetimibe / simvastatin,,,,,,,,,,,,,,,,,,,
10,Repatha,,,,,,,,,,,,,,,,,,,
11,lomitapide,,,,,,,,,,,,,,,,,,,
12,mipomersen,,,,,,,,,,,,,,,,,,,
13,alirocumab,,,,,,,,,,,,,,,,,,,
14,evolocumab,,,,,,,,,,,,,,,,,,,
15,Praluent,,,,,,,,,,,,,,,,,,,
16,Repatha Pushtronex,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,
