,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,amphotericin b,,,,,,,,,,,,,,,,,,,
1,allopurinol,,,,,,,,,,,,,,,,,,,
2,Amphocin,,,,,,,,,,,,,,,,,,,
3,pentamidine,,,,,,,,,,,,,,,,,,,
4,Fungizone,,,,,,,,,,,,,,,,,,,
5,AmBisome,,,,,,,,,,,,,,,,,,,
6,Pentam,,,,,,,,,,,,,,,,,,,
7,Impavido,,,,,,,,,,,,,,,,,,,
8,miltefosine,,,,,,,,,,,,,,,,,,,
9,Amphotec,,,,,,,,,,,,,,,,,,,
10,Pentam 300,,,,,,,,,,,,,,,,,,,
11,Abelcet,,,,,,,,,,,,,,,,,,,
12,amphotericin b liposomal,,,,,,,,,,,,,,,,,,,
13,amphotericin b lipid complex,,,,,,,,,,,,,,,,,,,
14,Nebupent,,,,,,,,,,,,,,,,,,,
15,amphotericin b cholesteryl sulfate,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
